"Cd,H","Ca,1","Cp,H","Cd,T","Ca,T","Cp,T",Ca-2,"dCa,3","Cs,1","Cs,2","Cs,3","Cs,4","Cs,5"
3.25E+00,5.00E-01,2.83E-01,3.23E+00,7.28E-01,0.37593762,6.72E-01,1.73E-02,-2.74E-02,8.17E-02,1.07E-01,-1.53E-02,1.67E-02
3.13E+00,5.39E-01,-7.78E-02,2.06E+00,4.20E-01,0.34186313,6.88E-01,1.68E-02,-5.56E-02,6.01E-02,4.25E-03,1.09E-01,3.97E-02
2.32E+00,1.19E-01,5.46E-01,2.79E+00,6.03E-01,0.246069188,5.14E-01,4.10E-04,-2.56E-02,1.00E-01,-1.60E-02,5.60E-03,1.23E-01
2.14E+00,3.96E-01,4.13E-01,2.27E+00,5.92E-01,0.323267673,4.16E-01,9.24E-02,2.40E-02,3.47E-02,9.67E-02,9.85E-02,-1.20E-02
2.05E+00,3.22E-01,3.14E-01,2.55E+00,3.71E-01,0.32620279,4.91E-01,6.97E-02,3.84E-02,-6.05E-03,7.05E-02,5.58E-02,6.09E-02
2.32E+00,2.36E-01,1.42E-01,2.60E+00,4.07E-01,0.016612884,8.50E-01,8.52E-02,9.03E-02,1.06E-01,-3.35E-02,-3.60E-02,5.49E-03
2.05E+00,1.31E-01,5.22E-01,2.29E+00,2.67E-01,0.391002402,6.31E-01,4.74E-02,1.01E-01,5.22E-02,5.64E-02,-9.48E-02,1.75E-02
2.93E+00,2.92E-01,2.95E-01,1.77E+00,5.19E-01,0.283125641,6.79E-01,3.81E-02,7.41E-02,7.25E-02,-5.58E-02,-5.80E-02,-5.65E-04
2.02E+00,2.06E-01,4.73E-01,1.73E+00,4.66E-01,0.305607561,5.68E-01,-1.43E-02,1.71E-02,-3.48E-02,8.35E-02,4.78E-02,1.79E-01
3.20E+00,2.45E-01,4.03E-01,1.83E+00,9.32E-01,0.359868859,5.54E-01,4.47E-02,7.59E-03,-4.31E-02,7.44E-03,1.13E-02,-8.72E-02
2.45E+00,1.58E-01,3.80E-01,2.60E+00,8.74E-01,0.302618858,3.38E-01,1.25E-02,2.90E-02,1.20E-01,7.07E-02,3.96E-02,1.01E-03
2.60E+00,3.38E-01,4.42E-01,1.91E+00,4.40E-01,0.245205662,4.83E-01,9.90E-02,5.17E-02,5.05E-02,9.44E-03,-5.84E-02,3.47E-02
2.45E+00,2.55E-01,4.62E-01,2.17E+00,6.61E-01,0.362701477,4.45E-01,5.15E-02,5.83E-02,-9.29E-04,-5.80E-03,-3.54E-02,4.21E-03
2.30E+00,4.63E-01,1.69E-01,2.27E+00,4.23E-01,0.299535224,6.33E-01,5.18E-02,2.43E-02,4.50E-02,-5.64E-03,2.52E-02,7.61E-02
2.76E+00,3.86E-01,-1.04E-01,2.21E+00,4.68E-01,0.241463417,1.06E-01,-3.00E-02,7.16E-03,-4.13E-02,4.48E-02,6.63E-02,9.79E-03
1.81E+00,3.24E-01,1.23E-01,2.09E+00,7.56E-01,0.231961291,4.10E-01,9.14E-02,8.72E-02,-4.36E-02,1.20E-01,-3.59E-02,-2.30E-02
2.44E+00,4.99E-01,6.47E-01,2.50E+00,2.22E-01,0.221266935,6.34E-01,8.00E-02,5.12E-02,2.40E-02,1.22E-02,-8.00E-03,2.15E-03
1.85E+00,3.65E-01,4.40E-01,2.56E+00,7.11E-01,0.262316443,5.66E-01,-2.38E-03,-4.97E-02,1.22E-02,-3.98E-02,-8.52E-02,-3.73E-02
3.10E+00,3.04E-01,1.55E-01,2.85E+00,7.19E-01,0.330303635,6.11E-01,4.08E-03,1.37E-03,8.55E-02,-1.78E-02,8.52E-02,-6.11E-02
1.58E+00,6.42E-01,4.70E-01,2.69E+00,5.15E-01,0.183901787,3.41E-01,9.00E-02,5.85E-02,5.09E-03,1.27E-02,4.30E-02,-7.43E-03
2.12E+00,2.78E-01,2.65E-01,2.34E+00,3.82E-01,0.298572301,4.81E-01,3.47E-02,-2.37E-02,7.13E-02,4.80E-02,-4.50E-03,4.62E-02
2.76E+00,2.41E-01,3.05E-01,2.27E+00,6.17E-01,0.281225845,6.96E-01,4.50E-02,2.24E-02,1.64E-02,-4.01E-02,1.07E-02,3.93E-02
3.11E+00,-8.62E-03,3.12E-01,1.51E+00,5.33E-01,0.30172238,4.33E-01,7.97E-02,2.36E-02,1.10E-01,3.64E-02,-4.37E-02,1.48E-02
2.14E+00,3.06E-01,9.39E-01,2.04E+00,8.82E-01,0.232184522,8.74E-01,2.54E-02,8.37E-02,1.29E-01,1.95E-02,3.41E-02,-1.23E-03
2.80E+00,8.71E-02,1.62E-01,1.58E+00,9.24E-01,0.269350214,9.28E-01,2.70E-02,8.29E-02,1.38E-01,2.92E-02,-2.99E-02,5.09E-02
2.56E+00,3.53E-01,2.83E-01,1.99E+00,7.14E-02,0.376817395,8.31E-01,-2.41E-02,1.31E-01,1.37E-01,5.73E-02,4.78E-02,4.66E-02
1.63E+00,2.42E-01,3.35E-01,2.13E+00,2.02E-02,0.342030335,8.26E-01,3.86E-02,2.08E-02,-1.38E-02,-1.21E-01,9.65E-03,-4.20E-02
2.76E+00,3.01E-01,4.09E-02,1.61E+00,5.19E-01,0.308730102,1.84E-01,9.31E-02,8.96E-02,-5.08E-02,8.26E-02,6.88E-02,3.97E-02
1.90E+00,4.87E-01,-3.17E-02,1.93E+00,4.74E-01,0.270564689,3.07E-01,5.41E-02,9.60E-02,1.38E-01,-9.28E-03,6.14E-02,8.16E-02
2.59E+00,2.88E-01,2.14E-01,1.71E+00,9.48E-01,0.336291087,1.98E-01,6.38E-02,1.24E-01,2.64E-02,-3.41E-02,-7.69E-03,5.87E-02
1.84E+00,4.33E-01,2.20E-01,2.66E+00,8.25E-01,0.395599325,2.62E-01,1.15E-02,1.90E-02,6.33E-03,3.87E-02,-5.45E-02,2.14E-02
2.20E+00,5.78E-01,1.57E-01,1.71E+00,4.75E-01,0.189371992,2.07E-01,6.19E-02,1.09E-01,7.47E-02,1.07E-01,-6.06E-02,-7.29E-02
2.09E+00,3.14E-01,2.76E-02,1.74E+00,8.09E-01,0.286731484,1.93E-01,5.98E-02,-3.17E-02,-2.20E-02,8.21E-03,-3.71E-03,2.23E-02
2.08E+00,5.07E-01,3.91E-01,2.20E+00,8.75E-01,0.296579971,7.10E-02,9.24E-02,7.95E-02,4.81E-02,-5.57E-02,4.71E-02,8.93E-02
1.64E+00,5.78E-01,3.27E-01,2.02E+00,6.13E-01,0.298811492,4.81E-01,3.64E-02,9.01E-02,3.37E-03,6.66E-02,-3.66E-02,-2.24E-02
2.10E+00,5.43E-01,2.56E-01,1.51E+00,6.83E-01,0.387813582,5.01E-01,3.41E-02,1.33E-01,-1.49E-03,4.31E-02,1.50E-02,6.06E-02
2.03E+00,3.53E-01,5.33E-01,1.99E+00,5.21E-01,0.308094108,-6.90E-03,2.56E-02,7.67E-02,7.08E-02,1.54E-01,-1.33E-02,1.27E-01
1.57E+00,6.23E-01,2.43E-01,1.79E+00,7.03E-01,0.351367405,4.28E-01,6.44E-02,1.28E-02,1.27E-01,8.96E-02,-3.57E-02,4.52E-02
1.75E+00,6.90E-01,4.71E-01,1.61E+00,8.59E-01,0.339974621,8.87E-02,7.24E-02,2.20E-02,4.03E-02,6.00E-02,-2.45E-02,4.21E-02
1.72E+00,9.70E-01,2.80E-01,1.78E+00,6.74E-01,0.258796932,3.38E-01,5.85E-02,7.04E-02,1.18E-01,1.01E-01,1.17E-01,-3.54E-02
1.71E+00,4.11E-01,3.30E-01,1.96E+00,7.98E-01,0.354774743,4.30E-01,6.03E-02,1.21E-01,9.41E-03,6.22E-02,7.92E-03,2.97E-02
2.01E+00,7.30E-01,2.59E-01,1.68E+00,8.52E-01,0.290379501,4.30E-01,-2.64E-03,1.66E-01,8.54E-02,5.71E-02,-8.87E-03,5.85E-03
2.18E+00,4.62E-01,5.72E-02,1.83E+00,7.26E-01,0.405975643,5.25E-03,4.02E-02,1.25E-01,-1.93E-02,1.91E-02,5.67E-03,4.54E-02
2.03E+00,4.64E-01,1.66E-01,1.89E+00,1.28E-01,0.196841185,2.15E-01,8.88E-02,7.36E-02,6.80E-02,-7.80E-03,1.20E-01,-1.87E-02
2.58E+00,5.62E-01,1.87E-01,2.07E+00,6.08E-01,0.300589812,4.56E-01,5.28E-02,1.12E-01,3.28E-02,4.61E-03,1.55E-02,-4.52E-02
2.05E+00,3.31E-01,6.22E-01,2.35E+00,7.07E-01,0.157007971,2.33E-01,8.62E-02,1.51E-01,4.67E-02,-2.92E-02,-2.52E-02,2.26E-02
2.28E+00,3.29E-01,-3.22E-02,1.53E+00,6.97E-01,0.208448186,4.86E-01,9.67E-02,8.89E-02,4.03E-02,3.58E-02,-5.26E-02,5.40E-02
1.79E+00,4.77E-01,2.35E-01,1.77E+00,4.22E-01,0.299121716,1.64E-01,9.07E-02,8.82E-02,1.03E-01,6.25E-02,3.86E-02,4.08E-02
2.44E+00,3.95E-01,3.99E-01,2.63E+00,6.17E-01,0.235531039,1.83E-01,6.92E-02,8.65E-02,1.19E-01,1.14E-01,3.44E-02,1.69E-02
1.52E+00,4.25E-01,1.54E-01,1.89E+00,4.64E-01,0.260302405,1.44E-01,-5.51E-03,9.87E-02,1.04E-01,-4.00E-02,2.55E-02,-1.02E-01
2.10E+00,3.72E-01,4.06E-01,1.84E+00,4.75E-01,0.169368723,1.49E-01,5.92E-03,3.98E-02,1.02E-01,5.47E-02,7.33E-02,-1.76E-02
2.28E+00,6.12E-01,2.31E-01,2.42E+00,9.14E-01,0.32722521,2.02E-01,4.63E-02,8.70E-02,-3.25E-02,1.30E-01,4.06E-02,-3.01E-02
3.68E+00,6.03E-01,1.88E-01,2.80E+00,4.31E-01,0.37503403,3.33E-01,-2.86E-02,-2.70E-02,9.00E-02,-5.77E-03,6.91E-03,-1.14E-01
2.76E+00,5.74E-01,1.32E-01,3.30E+00,3.91E-01,0.38878527,4.53E-01,-8.76E-02,-6.53E-02,7.29E-02,3.10E-03,-6.74E-04,-1.22E-01
3.11E+00,6.27E-01,-4.77E-02,2.88E+00,1.59E-01,0.402475854,3.41E-01,-4.79E-02,3.89E-02,1.24E-01,-2.97E-02,1.22E-02,-3.88E-02
3.90E+00,3.31E-01,-1.76E-01,2.91E+00,3.67E-01,0.333886283,5.06E-01,-2.99E-02,-1.46E-01,1.34E-02,4.58E-02,2.39E-02,-2.16E-01
3.22E+00,7.46E-01,-1.91E-02,2.71E+00,6.13E-01,0.282394798,2.88E-01,-4.59E-02,-3.55E-02,3.49E-02,3.36E-02,-3.25E-02,-1.84E-01
2.76E+00,6.95E-01,-4.54E-01,3.13E+00,4.83E-01,0.409811539,5.36E-01,-4.07E-02,-3.85E-02,1.26E-02,-2.45E-02,8.68E-02,-1.80E-01
3.37E+00,6.86E-01,2.24E-01,2.57E+00,4.54E-01,0.267532325,7.04E-01,-2.35E-02,-5.19E-02,6.23E-02,7.88E-02,-3.82E-02,-1.24E-01
2.39E+00,8.47E-01,-9.25E-02,2.99E+00,4.60E-01,0.33992885,2.09E-01,-5.18E-02,5.24E-02,7.16E-02,8.54E-02,4.87E-03,-1.78E-01
3.15E+00,6.02E-01,-7.13E-02,2.95E+00,2.29E-01,0.410215661,3.56E-01,-8.52E-02,-1.19E-01,1.14E-01,-1.93E-03,1.29E-04,-1.92E-01
2.88E+00,6.77E-01,1.26E-01,2.84E+00,5.18E-01,0.323160213,4.34E-01,-1.39E-03,-2.17E-02,1.49E-01,6.00E-02,4.50E-02,-1.73E-01
3.12E+00,3.39E-01,-4.46E-01,2.60E+00,3.55E-01,0.315162527,1.21E-02,5.84E-02,-1.22E-01,1.68E-01,8.75E-02,-3.65E-02,-9.20E-02
2.34E+00,5.29E-01,2.12E-01,2.49E+00,7.52E-01,0.375475571,9.63E-01,-3.09E-02,-5.05E-02,1.66E-01,-4.86E-02,-1.17E-01,-1.90E-01
3.22E+00,6.80E-01,-6.33E-01,2.07E+00,4.72E-01,0.39980333,5.54E-01,-4.97E-02,-1.14E-01,9.73E-02,2.15E-02,-5.88E-02,-1.48E-01
3.14E+00,7.29E-01,-1.83E-01,2.02E+00,4.86E-01,0.343196063,1.59E-01,-1.60E-02,-7.57E-02,2.27E-02,1.21E-01,-6.80E-02,-2.16E-01
3.48E+00,9.12E-01,-1.97E-01,3.08E+00,6.70E-01,0.35558952,2.56E-01,-9.01E-02,-6.08E-03,1.12E-01,4.23E-02,2.65E-02,-3.85E-02
2.16E+00,9.42E-01,-4.05E-02,3.64E+00,4.39E-01,0.332016462,5.81E-01,1.16E-02,-4.92E-02,7.90E-02,4.58E-02,-4.73E-02,-1.59E-01
2.54E+00,4.12E-01,-1.17E-01,2.10E+00,2.82E-01,0.320824953,8.90E-01,4.75E-02,-9.72E-02,3.22E-02,1.78E-02,-1.24E-02,-1.20E-01
3.24E+00,4.21E-01,3.99E-03,2.98E+00,7.35E-01,0.376199179,3.73E-01,-8.49E-03,-8.15E-02,-1.62E-02,-1.14E-02,5.74E-03,-1.84E-01
3.66E+00,8.63E-01,6.64E-02,3.44E+00,3.50E-01,0.232429915,2.68E-01,-4.64E-02,-7.73E-02,9.06E-02,6.39E-02,-8.86E-03,-1.06E-01
3.25E+00,7.71E-01,9.86E-02,2.79E+00,3.91E-01,0.412413732,2.65E-03,4.01E-02,-3.58E-02,1.32E-01,-5.48E-02,-2.17E-02,-2.60E-01
3.40E+00,7.19E-01,-3.84E-01,2.08E+00,8.66E-01,0.383192307,5.63E-01,1.74E-02,-1.25E-02,1.14E-01,7.67E-02,-7.09E-02,-1.80E-01
3.20E+00,1.98E-01,-3.73E-01,3.13E+00,5.26E-01,0.372642167,3.06E-01,-2.54E-02,-6.10E-02,-5.70E-03,1.29E-02,-2.85E-03,-1.39E-01
2.90E+00,3.51E-01,1.31E-01,2.77E+00,3.82E-01,0.347069419,1.90E-01,2.29E-02,-2.39E-02,9.80E-02,7.30E-02,7.68E-03,-1.46E-01
2.56E+00,7.40E-01,5.57E-02,2.78E+00,4.18E-01,0.256685771,5.44E-01,-3.98E-03,-2.61E-02,1.45E-01,1.31E-01,6.84E-02,-1.75E-01
3.25E+00,8.36E-01,-1.16E-01,3.22E+00,5.75E-01,0.405581403,4.64E-01,-3.83E-02,-2.96E-02,8.47E-02,-4.08E-02,-9.21E-03,-1.18E-01
2.28E+00,3.00E-01,2.10E-01,2.98E+00,4.62E-01,0.293575887,1.16E-01,-4.11E-02,1.00E-01,3.21E-02,-2.12E-02,1.86E-01,4.81E-02
2.33E+00,6.66E-01,4.48E-01,2.13E+00,7.78E-01,0.283133663,2.14E-01,-3.77E-03,4.32E-02,1.54E-02,4.38E-02,1.42E-01,5.76E-03
1.60E+00,4.49E-01,5.75E-01,2.52E+00,6.45E-01,0.411972605,3.46E-01,-4.29E-02,-7.33E-03,2.78E-02,-1.13E-02,7.11E-02,2.12E-02
2.46E+00,7.24E-01,1.69E-01,2.18E+00,5.82E-01,0.375392713,2.66E-01,9.37E-02,3.51E-02,-2.26E-02,-8.52E-03,1.83E-01,1.96E-02
2.02E+00,5.55E-01,4.27E-01,2.89E+00,5.14E-01,0.357804461,1.84E-01,-5.24E-03,7.23E-02,5.88E-02,1.32E-02,1.86E-01,5.14E-03
2.23E+00,4.92E-01,3.47E-01,2.98E+00,7.24E-01,0.406262961,7.42E-02,4.61E-02,1.63E-01,2.09E-02,-1.43E-02,1.42E-01,-8.76E-03
2.19E+00,5.66E-01,3.88E-01,1.90E+00,3.85E-01,0.373184056,2.37E-01,4.33E-04,2.36E-02,-2.42E-02,-2.50E-02,1.60E-01,-4.86E-02
1.53E+00,5.41E-01,9.02E-02,3.26E+00,2.87E-01,0.346499662,3.81E-01,4.12E-02,-5.36E-03,8.31E-02,5.46E-02,1.60E-01,-1.39E-02
1.74E+00,4.90E-01,2.93E-01,2.34E+00,4.94E-01,0.350541754,7.11E-01,4.64E-02,-5.16E-02,-4.55E-03,-1.60E-02,1.05E-01,7.31E-02
2.11E+00,7.32E-01,3.82E-01,2.33E+00,4.08E-01,0.285895207,1.13E-01,-8.27E-03,-6.05E-02,3.78E-02,-3.37E-02,-4.65E-02,-1.64E-02
1.83E+00,6.72E-01,3.82E-01,2.41E+00,9.30E-01,0.397761838,5.07E-01,-3.65E-02,4.36E-02,7.16E-02,-3.51E-02,1.41E-01,1.12E-02
2.28E+00,5.98E-01,4.15E-01,1.59E+00,4.73E-01,0.35185236,5.98E-01,-9.77E-03,3.43E-02,-3.23E-02,-2.82E-02,1.26E-01,4.26E-02
1.57E+00,8.33E-01,4.59E-01,1.57E+00,3.19E-01,0.389777756,4.44E-01,4.57E-02,1.75E-02,2.83E-02,-2.56E-02,9.52E-02,2.44E-02
1.75E+00,2.60E-01,7.57E-02,3.12E+00,4.36E-01,0.375949983,2.42E-01,5.54E-02,-2.59E-02,6.22E-02,6.65E-02,1.26E-01,2.69E-02
2.06E+00,6.18E-01,1.17E-01,2.31E+00,5.68E-01,0.319294837,3.47E-01,-1.42E-02,3.65E-02,7.61E-02,2.18E-02,7.53E-02,2.35E-02
1.80E+00,7.32E-01,2.62E-01,2.18E+00,5.82E-01,0.365826913,3.35E-02,2.63E-03,1.30E-02,4.09E-02,-1.67E-03,1.80E-01,-3.36E-02
2.25E+00,3.79E-01,5.40E-01,2.15E+00,2.91E-01,0.276173282,3.15E-01,-2.86E-02,2.82E-02,4.31E-02,4.98E-02,1.07E-01,-1.34E-02
2.52E+00,8.47E-01,4.14E-01,3.02E+00,8.06E-01,0.368746195,2.25E-01,6.45E-02,5.17E-02,-6.34E-03,-9.07E-02,1.93E-02,-7.09E-03
1.84E+00,3.93E-01,3.91E-01,2.81E+00,8.20E-01,0.353516398,7.84E-01,3.69E-02,2.83E-02,1.03E-01,4.39E-02,1.51E-01,-6.16E-02
1.72E+00,5.79E-01,1.04E-01,2.04E+00,3.09E-01,0.355494919,2.42E-01,2.37E-02,5.19E-02,-3.68E-03,-4.25E-02,1.12E-01,-1.46E-02
1.77E+00,9.73E-01,4.09E-01,2.82E+00,6.57E-01,0.382580789,2.62E-01,8.88E-02,2.66E-02,6.48E-02,3.32E-02,1.15E-01,1.11E-02
1.55E+00,7.15E-01,4.73E-01,3.22E+00,5.90E-01,0.259831715,6.47E-02,8.86E-02,3.73E-02,-2.40E-02,-3.49E-02,3.02E-02,1.41E-02
2.13E+00,2.59E-01,7.42E-02,2.27E+00,5.41E-01,0.290919488,6.60E-01,6.37E-02,-2.57E-02,4.43E-02,-6.28E-02,1.51E-01,-4.62E-03
1.80E+00,5.95E-01,2.74E-01,1.79E+00,8.07E-01,0.319939142,4.44E-01,-6.07E-02,1.61E-02,8.21E-04,-5.16E-02,8.47E-02,5.78E-02
2.49E+00,5.70E-01,-1.15E-01,2.46E+00,5.03E-01,0.317502376,4.01E-01,4.49E-02,-1.16E-01,4.98E-02,-2.83E-02,7.80E-02,1.04E-02
2.31E+00,2.67E-01,1.72E-01,2.83E+00,3.83E-01,0.379068597,-2.34E-01,6.95E-02,-1.33E-02,3.35E-02,1.64E-01,3.86E-02,-1.65E-01
1.89E+00,6.18E-01,1.18E-01,3.39E+00,4.15E-01,0.354884766,1.98E-01,8.84E-02,-5.30E-02,1.02E-02,2.16E-01,-9.48E-02,-8.17E-02
1.85E+00,2.26E-01,-8.10E-02,2.84E+00,4.46E-01,0.299630404,1.85E-01,3.64E-02,1.74E-02,-2.27E-02,9.60E-02,-4.42E-02,-3.15E-02
2.54E+00,5.40E-01,-6.91E-02,3.31E+00,3.38E-01,0.311016366,3.13E-01,7.53E-02,-1.52E-02,1.60E-02,1.42E-01,-4.75E-02,-4.40E-02
1.56E+00,6.60E-01,1.81E-01,2.41E+00,4.01E-01,0.362140651,-1.68E-01,6.83E-02,-1.72E-02,-2.17E-02,1.35E-01,-3.26E-02,-7.29E-02
1.77E+00,4.31E-01,-2.45E-02,2.94E+00,5.83E-01,0.322400551,5.40E-02,5.08E-02,1.70E-02,4.69E-03,1.36E-01,1.81E-02,-6.00E-02
2.70E+00,5.19E-01,-3.06E-01,3.22E+00,8.97E-01,0.332590974,-6.26E-02,6.91E-02,-8.21E-02,7.17E-02,9.42E-02,-2.26E-02,-4.76E-03
2.78E+00,6.75E-01,-1.82E-01,3.21E+00,6.90E-01,0.398876379,-1.15E-02,5.29E-02,-5.45E-02,-2.18E-02,1.41E-01,1.33E-03,1.76E-02
2.54E+00,7.03E-01,-1.05E-01,3.68E+00,2.93E-01,0.316886642,-2.10E-01,9.41E-02,-8.44E-02,4.76E-02,1.74E-01,3.76E-03,-8.38E-03
1.81E+00,5.50E-01,9.39E-02,3.61E+00,3.85E-01,0.367124992,4.47E-01,5.48E-02,-2.51E-02,1.85E-02,6.60E-02,1.24E-01,-1.50E-01
2.65E+00,5.93E-01,-1.31E-01,3.34E+00,6.64E-01,0.386278422,-2.10E-01,7.25E-02,-1.38E-02,-3.22E-02,1.11E-01,2.44E-02,-6.78E-02
2.18E+00,5.72E-01,-1.16E-01,3.47E+00,1.96E-01,0.242823888,6.43E-03,4.05E-02,4.58E-02,1.29E-02,1.24E-01,1.61E-02,-2.84E-02
1.78E+00,2.39E-01,1.82E-01,3.13E+00,2.82E-01,0.208722273,-2.35E-01,4.46E-02,1.34E-03,8.68E-02,1.25E-01,4.48E-02,5.87E-03
1.97E+00,1.35E-01,-1.49E-01,3.19E+00,5.61E-01,0.287957289,2.35E-01,7.02E-02,3.60E-02,-7.74E-03,6.79E-02,-1.13E-02,-5.63E-02
1.67E+00,7.87E-01,-1.01E-01,3.24E+00,6.16E-01,0.367886432,-4.04E-02,5.95E-02,-1.07E-02,8.49E-02,5.66E-02,-7.75E-02,-1.17E-01
1.75E+00,2.65E-01,1.26E-01,3.87E+00,5.36E-01,0.318167396,-1.68E-01,6.73E-02,-4.57E-02,-2.18E-02,7.45E-02,-2.89E-02,-7.97E-02
1.90E+00,8.83E-01,1.49E-01,2.72E+00,5.69E-01,0.29989217,4.32E-01,2.75E-02,-6.94E-02,-1.74E-03,2.24E-01,-1.38E-03,-7.79E-02
1.99E+00,2.71E-01,2.93E-01,3.12E+00,4.31E-01,0.396369076,4.59E-02,8.58E-03,-3.91E-02,8.72E-02,1.07E-01,-2.51E-02,-7.91E-02
2.48E+00,3.88E-01,-1.73E-01,3.44E+00,6.80E-01,0.33705629,4.37E-02,4.38E-02,-2.01E-02,4.58E-02,1.53E-01,6.43E-02,-1.55E-02
2.28E+00,4.02E-01,-4.82E-02,2.86E+00,4.11E-01,0.263213624,-1.18E-01,-3.55E-02,-8.20E-02,1.24E-02,3.39E-02,-3.89E-02,-9.88E-02
2.29E+00,2.08E-01,-2.67E-01,3.15E+00,6.99E-01,0.398454312,4.44E-02,9.03E-02,-6.25E-02,-2.38E-02,1.21E-01,-8.23E-03,-2.31E-02
1.57E+00,3.97E-01,1.14E-01,3.93E+00,5.97E-01,0.325866476,-1.17E-01,3.09E-02,-5.77E-02,9.89E-03,1.40E-01,1.38E-02,-7.79E-02
1.72E+00,5.42E-01,-4.45E-01,3.45E+00,4.77E-01,0.408362793,-2.59E-01,6.36E-02,-4.76E-02,3.99E-02,1.45E-01,-2.33E-02,-1.90E-01
2.00E+00,6.70E-01,-4.88E-02,2.68E+00,6.59E-01,0.303970067,-1.03E-01,4.77E-02,-4.87E-02,-4.29E-02,1.09E-01,-4.67E-03,-4.83E-02
1.61E+00,2.36E-01,1.88E-01,3.54E+00,5.42E-01,0.297274223,-1.01E-01,7.81E-02,-3.60E-02,-3.83E-02,8.68E-02,-8.54E-02,3.41E-02
4.14E+00,4.26E-02,3.22E-01,2.63E+00,4.70E-01,0.285107222,1.56E-01,4.31E-02,-9.21E-02,3.01E-04,-5.99E-02,1.08E-01,-1.67E-01
3.35E+00,1.63E-01,4.65E-01,1.87E+00,7.06E-01,0.228337546,4.85E-01,1.22E-02,-6.06E-02,-3.54E-02,8.33E-03,3.33E-02,-1.24E-01
3.70E+00,-3.61E-01,2.59E-01,2.20E+00,7.99E-01,0.214116566,5.38E-01,1.65E-02,-9.68E-02,-3.85E-02,-6.97E-04,8.82E-02,-1.47E-01
4.17E+00,-3.47E-01,3.75E-01,2.86E+00,2.93E-01,0.224235377,6.33E-01,3.25E-02,3.72E-02,-1.18E-01,-1.32E-02,6.24E-02,-1.42E-01
3.17E+00,4.25E-01,2.26E-01,3.12E+00,2.84E-01,0.329976955,6.28E-01,-2.81E-02,3.28E-02,-1.03E-02,-8.46E-02,6.15E-02,-1.55E-01
2.77E+00,-1.63E-03,3.61E-01,3.57E+00,3.78E-01,0.208694199,3.78E-01,-3.05E-02,-3.02E-02,-1.93E-02,7.38E-02,6.54E-02,-6.02E-02
3.93E+00,1.12E-01,3.10E-01,3.01E+00,6.24E-01,0.286592063,3.75E-01,-3.93E-02,1.92E-02,5.06E-02,-1.18E-01,1.13E-01,-4.36E-02
4.07E+00,2.27E-01,3.93E-01,2.76E+00,4.51E-01,0.395429266,1.29E-01,4.14E-02,-4.02E-02,-3.07E-02,-4.05E-02,4.91E-02,-1.07E-01
3.96E+00,3.39E-02,-5.19E-02,2.93E+00,1.83E-01,0.332247177,5.62E-01,9.70E-02,-2.62E-02,4.88E-02,-4.76E-02,1.13E-01,-1.82E-01
4.27E+00,-2.17E-02,1.69E-03,2.45E+00,6.95E-01,0.190424058,6.17E-01,-7.37E-02,-9.62E-03,-6.96E-02,-3.36E-02,1.04E-01,-4.72E-02
3.73E+00,-1.24E-01,1.45E-01,2.78E+00,2.99E-01,0.19495863,3.31E-01,5.60E-02,-4.66E-02,-1.75E-02,-4.50E-03,9.80E-02,-1.43E-01
3.61E+00,2.85E-01,2.20E-01,2.58E+00,6.81E-01,0.126947332,1.50E-01,-3.35E-02,-3.95E-02,-4.10E-02,-1.18E-02,7.79E-02,-1.63E-01
3.94E+00,-1.67E-01,7.19E-02,3.12E+00,4.52E-01,0.334740877,2.76E-01,-2.88E-02,2.88E-02,-2.07E-02,1.33E-02,9.94E-02,-1.97E-01
3.57E+00,-2.58E-01,3.55E-01,3.62E+00,3.98E-01,0.297351789,2.51E-01,-2.50E-02,-1.06E-01,-6.47E-02,4.28E-02,1.17E-01,-1.02E-01
4.14E+00,-2.53E-02,5.77E-02,2.85E+00,5.15E-01,0.275002096,2.62E-01,7.50E-02,3.93E-02,2.31E-02,2.93E-02,1.02E-01,-1.78E-01
3.44E+00,-2.92E-01,1.21E-01,2.55E+00,8.93E-01,0.232321545,2.12E-01,4.26E-02,-2.87E-02,1.86E-02,-9.34E-02,1.71E-01,-2.33E-01
2.88E+00,2.71E-01,3.30E-01,2.25E+00,3.57E-01,0.281931715,4.22E-01,-1.89E-02,-5.97E-03,-1.08E-02,-4.36E-02,7.67E-03,-1.31E-01
2.93E+00,2.23E-03,2.66E-01,3.83E+00,6.63E-01,0.242034663,5.83E-01,2.55E-02,-6.39E-02,-9.02E-02,-3.45E-02,1.11E-01,-1.26E-01
3.37E+00,1.37E-01,2.73E-01,2.61E+00,5.07E-01,0.348666517,3.29E-01,-7.32E-02,-1.06E-02,-9.29E-03,-5.74E-03,3.36E-02,-1.43E-01
4.02E+00,-1.39E-01,4.58E-01,2.46E+00,3.56E-01,0.296764666,2.59E-01,-5.81E-02,-8.21E-03,-3.88E-03,1.17E-02,3.34E-02,-1.60E-01
4.29E+00,-5.43E-02,8.01E-02,2.31E+00,2.45E-01,0.164257448,2.94E-01,5.52E-02,2.89E-03,-4.53E-02,-6.00E-02,1.26E-01,-1.25E-01
3.70E+00,1.33E-01,7.12E-01,2.25E+00,3.72E-01,0.304418224,4.45E-01,-6.70E-05,-3.16E-02,-1.39E-01,4.84E-02,8.52E-02,-1.05E-01
