"Cd,H","Ca,1","Cp,H","Cd,T","Ca,T","Cp,T",Ca-2,"dCa,3","Cs,1","Cs,2","Cs,3","Cs,4","Cs,5"
3.70E+00,3.50E-01,2.17E-01,3.28E+00,6.40E-01,0.406356777,3.11E-01,5.07E-02,-9.00E-02,7.29E-02,1.53E-02,1.03E-02,-6.72E-03
3.00E+00,8.17E-01,4.59E-01,2.17E+00,4.57E-01,0.292802209,8.49E-01,2.15E-02,2.29E-02,-6.15E-02,3.03E-02,6.84E-02,4.03E-02
3.57E+00,6.81E-01,3.88E-01,2.08E+00,1.39E-01,0.269402683,5.90E-01,1.23E-02,-1.63E-02,-4.57E-02,6.48E-02,5.04E-02,2.87E-02
2.99E+00,6.28E-02,-1.18E-02,2.95E+00,5.32E-01,0.10434005,8.95E-01,2.99E-02,4.02E-02,-4.64E-02,-3.21E-02,-3.77E-04,1.26E-03
3.03E+00,-3.80E-02,2.44E-01,4.24E+00,9.08E-01,0.236737245,6.78E-01,3.65E-02,-5.17E-02,-9.85E-03,-2.57E-04,4.98E-02,-3.71E-02
2.99E+00,6.99E-03,5.20E-01,3.23E+00,7.06E-01,0.085751664,7.86E-02,-3.80E-02,7.85E-02,-8.89E-03,2.33E-02,-8.41E-02,-4.75E-02
2.58E+00,-9.28E-02,1.38E-01,3.73E+00,9.50E-01,0.119361253,2.86E-01,-8.75E-02,6.25E-02,7.52E-02,-1.30E-02,3.41E-02,-3.56E-02
2.58E+00,4.10E-01,-6.30E-02,3.84E+00,4.26E-01,0.162085797,4.53E-01,-5.56E-02,3.19E-02,2.55E-02,6.90E-02,2.18E-02,-6.13E-02
2.04E+00,2.15E-01,1.53E-02,2.56E+00,6.99E-01,0.095561036,4.15E-01,7.37E-02,1.11E-02,-6.78E-02,8.42E-02,4.09E-02,-4.99E-02
2.43E+00,2.27E-01,-2.14E-01,4.43E+00,5.24E-01,0.023029473,3.58E-01,5.69E-02,4.08E-02,1.90E-02,1.44E-01,-8.56E-02,-1.07E-01
2.48E+00,-9.91E-02,1.19E-01,3.67E+00,6.31E-01,0.180149701,-1.58E-01,8.58E-02,6.74E-03,-2.13E-02,2.74E-02,-5.34E-02,-1.63E-01
3.36E+00,-5.28E-01,-3.34E-02,2.53E+00,6.04E-01,0.200451658,3.79E-01,3.56E-02,7.29E-02,-9.79E-02,1.82E-02,4.09E-02,-3.18E-02
2.37E+00,3.41E-02,-3.71E-02,4.10E+00,5.01E-01,0.207049181,6.25E-01,9.13E-02,1.25E-01,-6.65E-02,-8.40E-03,-1.48E-02,-1.11E-01
3.03E+00,2.42E-01,2.44E-01,2.91E+00,6.42E-01,0.146594111,4.12E-01,8.17E-02,7.97E-02,-2.96E-02,1.05E-01,3.64E-02,-3.58E-02
2.44E+00,1.61E-01,1.24E-02,3.64E+00,4.42E-01,0.273579234,5.56E-01,1.33E-02,5.14E-02,-3.90E-02,-3.09E-02,4.11E-02,-4.07E-02
2.60E+00,1.69E-01,1.68E-01,3.89E+00,4.08E-01,0.194755907,2.30E-01,4.95E-02,1.00E-02,-7.01E-02,5.69E-03,3.82E-02,-6.12E-02
3.00E+00,1.41E-01,4.99E-02,3.54E+00,7.82E-01,0.03998467,3.92E-01,2.24E-02,1.75E-02,1.09E-02,5.03E-02,-3.58E-02,-6.04E-03
2.86E+00,-1.28E-01,-3.96E-02,3.47E+00,6.73E-01,0.212111914,4.17E-01,5.43E-02,1.05E-01,-3.92E-02,5.00E-02,3.24E-02,-4.19E-02
2.49E+00,8.37E-02,1.37E-01,3.37E+00,3.70E-01,0.064675242,5.98E-01,6.95E-02,7.67E-02,-3.66E-02,-3.15E-02,-6.03E-02,-5.46E-02
2.55E+00,1.30E-01,-3.87E-02,3.55E+00,9.59E-01,0.265201696,2.08E-01,4.56E-02,9.42E-02,-7.89E-03,8.11E-03,-1.11E-02,3.17E-02
2.67E+00,3.84E-01,1.33E-01,3.10E+00,5.01E-01,0.279685516,4.51E-01,1.53E-02,6.79E-02,-6.55E-02,3.75E-03,9.13E-02,-1.07E-01
2.65E+00,1.32E-01,4.04E-02,3.39E+00,7.03E-01,0.111643277,8.03E-01,8.70E-02,-1.21E-02,-1.08E-02,4.91E-02,6.63E-02,-4.01E-02
3.29E+00,-1.01E-01,3.57E-02,3.12E+00,7.57E-01,0.202365926,2.61E-01,2.46E-02,2.53E-02,-7.83E-02,1.04E-02,1.85E-03,4.40E-03
2.36E+00,1.27E-01,4.58E-02,4.43E+00,3.70E-01,0.296001779,5.49E-01,4.67E-02,7.17E-02,-8.10E-02,6.97E-02,7.88E-02,-1.00E-03
2.62E+00,1.55E-01,1.41E-02,3.80E+00,2.71E-01,0.226578865,6.95E-01,4.07E-02,4.11E-02,-9.86E-02,4.24E-02,3.60E-02,-3.55E-02
3.48E+00,4.28E-02,-4.60E-02,4.00E+00,8.91E-01,0.156574328,3.46E-01,4.34E-02,-9.14E-02,3.56E-02,2.83E-02,-5.54E-02,3.92E-02
2.88E+00,-3.82E-02,6.03E-02,3.97E+00,5.48E-01,0.151812845,6.54E-01,-3.85E-02,-5.39E-03,5.34E-02,7.90E-02,6.62E-02,-1.14E-01
2.77E+00,-2.78E-02,3.57E-01,2.90E+00,7.01E-01,0.122460433,3.73E-01,-8.26E-03,4.27E-02,-6.72E-03,3.64E-02,4.56E-02,-3.22E-03
3.72E+00,4.41E-01,3.41E-01,2.48E+00,3.22E-01,0.352312218,5.34E-01,4.84E-02,-7.86E-02,-4.21E-02,1.23E-01,-9.68E-03,2.85E-02
3.23E+00,7.72E-01,4.14E-01,1.56E+00,3.84E-01,0.338413081,2.99E-01,6.36E-02,7.36E-03,-5.32E-02,1.23E-01,-7.51E-02,-7.20E-02
3.22E+00,9.35E-01,5.98E-01,2.55E+00,4.68E-01,0.261896774,3.75E-01,5.07E-02,-7.69E-02,-6.67E-02,1.14E-01,-2.78E-02,4.48E-02
3.33E+00,7.51E-01,3.11E-01,2.92E+00,5.91E-01,0.329101729,2.67E-01,-1.08E-02,5.85E-03,-3.90E-03,1.03E-01,-3.48E-02,-3.25E-02
3.66E+00,9.03E-01,5.58E-01,3.08E+00,6.91E-01,0.258675497,2.03E-01,-1.35E-03,-5.26E-02,-9.40E-02,5.37E-02,-4.01E-02,-7.53E-02
2.74E+00,6.50E-01,7.43E-01,3.24E+00,4.89E-01,0.34147997,-1.25E-01,6.83E-02,-1.36E-02,-3.19E-02,7.32E-02,-3.59E-02,-4.34E-02
3.64E+00,3.51E-01,6.62E-01,2.33E+00,8.09E-01,0.27797703,4.62E-01,3.88E-02,1.50E-02,-9.45E-02,1.22E-01,2.94E-02,1.30E-01
3.28E+00,8.03E-01,2.55E-01,2.52E+00,1.52E-01,0.310124105,9.46E-02,1.28E-03,-4.50E-02,-8.73E-02,1.91E-01,1.70E-02,2.62E-02
3.48E+00,5.82E-01,7.85E-01,1.54E+00,4.68E-01,0.297008116,4.03E-02,-2.99E-02,-1.46E-01,-5.66E-02,1.69E-01,-6.56E-02,-7.88E-02
3.55E+00,4.28E-01,4.57E-01,2.57E+00,4.81E-01,0.153600469,-1.87E-01,-3.83E-02,-7.90E-02,-1.47E-01,6.54E-02,4.56E-02,-1.49E-02
3.25E+00,5.39E-01,4.79E-01,3.19E+00,3.32E-01,0.154168654,4.51E-01,7.29E-02,-5.21E-02,-7.41E-02,1.59E-01,-4.26E-02,3.51E-02
3.42E+00,6.17E-01,5.55E-01,2.22E+00,5.89E-01,0.227909483,3.74E-01,3.12E-02,-8.74E-02,1.16E-02,1.99E-01,-1.22E-01,-1.19E-01
2.38E+00,5.41E-01,4.11E-01,2.38E+00,1.50E-01,0.295268827,5.40E-01,2.68E-02,5.08E-03,-4.44E-03,2.44E-01,-1.21E-02,-5.18E-02
2.62E+00,6.31E-01,1.95E-01,2.85E+00,3.69E-01,0.236132219,4.36E-01,6.25E-02,1.21E-04,-5.04E-02,1.18E-01,-9.86E-02,-6.65E-02
3.00E+00,8.53E-01,7.34E-01,2.27E+00,2.73E-01,0.314292387,4.07E-01,2.10E-02,-3.41E-02,-4.20E-02,1.16E-01,1.17E-01,-2.19E-02
3.43E+00,9.82E-01,1.30E-01,2.70E+00,5.39E-01,0.409170583,4.76E-01,-1.41E-02,-2.28E-02,-2.99E-02,1.52E-01,-2.62E-02,6.12E-02
2.99E+00,6.87E-01,4.54E-01,2.73E+00,4.08E-01,0.20720944,2.03E-01,7.14E-02,-5.47E-02,-7.88E-02,1.92E-01,4.05E-03,-4.12E-02
3.94E+00,5.85E-01,4.98E-01,2.79E+00,4.52E-01,0.324097625,2.64E-01,-2.85E-03,-1.83E-02,-2.71E-02,8.20E-02,-1.14E-01,7.43E-02
3.84E+00,5.75E-01,4.67E-01,1.86E+00,3.78E-01,0.348963758,3.71E-01,2.39E-02,-5.99E-02,-3.52E-02,2.18E-01,2.59E-02,7.36E-02
3.57E+00,6.75E-01,4.21E-01,2.86E+00,2.72E-01,0.245068185,6.70E-01,3.37E-02,-4.34E-03,-2.25E-02,2.08E-01,-2.67E-02,-2.53E-02
3.93E+00,3.14E-01,2.44E-01,1.87E+00,4.04E-01,0.412581476,3.77E-01,2.78E-02,-4.18E-02,8.98E-03,1.02E-01,1.53E-02,7.25E-02
3.28E+00,5.86E-01,4.35E-01,1.87E+00,3.13E-01,0.13048855,1.62E-01,2.73E-02,3.27E-02,-6.11E-02,1.30E-01,-3.48E-02,3.92E-02
2.39E+00,4.29E-01,3.81E-01,2.10E+00,2.49E-01,0.268888661,2.06E-01,-7.42E-02,-8.10E-03,-5.39E-02,1.99E-01,-1.12E-01,1.09E-02
3.18E+00,6.44E-01,6.64E-01,2.64E+00,2.58E-01,0.20741514,6.32E-01,6.21E-02,-2.24E-02,-3.30E-02,1.20E-01,-1.33E-02,-3.38E-02
3.45E+00,4.60E-01,3.88E-01,3.05E+00,4.94E-01,0.252999881,2.68E-02,-2.67E-02,-1.02E-01,-9.96E-02,7.31E-02,3.26E-02,-8.86E-02
3.70E+00,3.50E-01,2.17E-01,3.28E+00,6.40E-01,0.406356777,3.11E-01,5.07E-02,-9.00E-02,7.29E-02,1.53E-02,1.03E-02,-6.72E-03
3.78E+00,2.66E-01,3.92E-01,2.13E+00,7.16E-01,0.328671393,7.03E-01,4.71E-02,2.26E-02,1.18E-01,3.86E-02,-3.79E-02,-7.45E-02
2.79E+00,5.06E-02,2.12E-01,4.23E+00,6.80E-01,0.3643589,3.75E-01,-8.21E-02,-5.29E-02,-5.70E-02,-9.78E-02,-1.54E-02,-9.65E-02
3.64E+00,7.57E-01,1.89E-01,3.72E+00,8.25E-01,0.296934229,4.19E-02,1.70E-02,4.79E-02,1.42E-01,-6.06E-02,3.29E-02,-8.68E-02
3.89E+00,5.17E-01,5.48E-02,3.75E+00,7.66E-01,0.391980954,5.53E-01,4.58E-02,1.03E-01,3.28E-02,-4.90E-02,-4.95E-04,-8.72E-02
2.64E+00,2.09E-01,9.45E-02,3.47E+00,6.56E-01,0.407337726,5.38E-01,2.77E-02,5.39E-02,1.30E-01,3.25E-03,-3.60E-02,-5.15E-02
2.00E+00,4.97E-01,-9.94E-02,3.20E+00,6.48E-01,0.395036638,4.79E-01,1.96E-02,-4.42E-02,3.72E-02,1.12E-02,7.70E-02,-7.16E-02
3.36E+00,2.32E-01,1.09E-01,3.76E+00,4.88E-01,0.222102923,7.74E-01,3.88E-02,-7.14E-02,6.02E-02,-7.39E-02,6.08E-03,-1.00E-01
3.20E+00,8.19E-01,3.16E-01,2.97E+00,8.27E-01,0.398712398,4.66E-01,1.11E-02,6.14E-02,7.39E-02,-8.41E-02,-7.19E-02,-7.03E-02
2.92E+00,1.26E-01,3.11E-01,4.05E+00,9.94E-01,0.408346213,3.83E-01,-2.52E-02,-4.90E-02,6.65E-02,-4.28E-02,2.30E-02,-6.87E-02
3.23E+00,1.23E-01,2.46E-01,3.73E+00,7.02E-01,0.405604309,6.28E-01,4.18E-02,-5.98E-03,1.00E-01,-6.20E-02,7.38E-02,-9.64E-02
3.47E+00,3.99E-01,6.89E-02,4.11E+00,1.04E-01,0.385642758,7.02E-01,1.73E-02,5.02E-02,1.65E-01,-1.22E-02,9.96E-05,-1.25E-01
3.09E+00,5.63E-01,5.48E-01,3.54E+00,8.19E-01,0.321398845,2.79E-01,3.69E-02,3.75E-03,1.34E-01,-2.73E-04,-1.22E-01,-2.77E-02
4.10E+00,7.13E-01,3.39E-01,3.56E+00,3.53E-01,0.196304464,7.05E-01,5.67E-02,7.83E-02,5.74E-02,-2.14E-02,1.72E-03,-6.93E-02
2.90E+00,4.60E-01,2.25E-01,3.91E+00,6.28E-01,0.255271757,2.66E-01,7.48E-02,-2.88E-03,3.10E-02,-4.10E-02,2.23E-02,-8.41E-02
3.93E+00,3.15E-01,-1.03E-01,3.39E+00,4.92E-01,0.346964399,4.53E-02,1.37E-02,-6.52E-02,8.94E-02,6.73E-02,3.80E-02,-6.34E-02
2.59E+00,5.59E-01,1.38E-01,3.95E+00,8.01E-01,0.354723225,8.19E-01,7.12E-04,-5.76E-02,1.00E-01,-1.44E-01,1.08E-03,-1.62E-01
3.61E+00,1.84E-01,7.60E-02,3.08E+00,4.50E-01,0.336035027,6.82E-01,-9.38E-03,2.57E-02,6.72E-02,-6.12E-02,-1.50E-02,-1.78E-01
3.27E+00,5.16E-01,-4.57E-01,4.39E+00,6.89E-01,0.349442635,6.93E-01,4.65E-02,-2.55E-04,5.85E-02,-6.93E-03,6.05E-03,-2.73E-02
3.31E+00,2.82E-01,3.15E-01,3.24E+00,8.17E-01,0.352012744,4.39E-01,-1.62E-06,3.17E-02,9.90E-02,-2.93E-02,5.84E-02,-1.48E-01
3.29E+00,1.92E-01,4.81E-01,3.16E+00,9.17E-01,0.343391385,5.67E-01,3.76E-02,-1.90E-02,8.94E-02,-4.02E-02,2.69E-02,-1.68E-01
4.30E+00,2.01E-01,1.89E-01,3.32E+00,7.20E-01,0.361611579,4.90E-01,6.62E-02,1.35E-01,5.10E-02,-3.27E-02,5.75E-02,-2.16E-02
3.12E+00,4.77E-01,3.55E-01,2.15E+00,8.78E-01,0.302254842,4.54E-01,9.56E-02,-1.57E-01,4.89E-02,-2.62E-02,2.01E-02,-9.02E-02
3.36E+00,7.06E-01,-1.05E-01,3.27E+00,7.20E-01,0.279287182,5.53E-01,3.52E-02,-9.52E-03,9.69E-02,-6.15E-02,-2.81E-02,-3.60E-02
4.27E+00,6.89E-01,2.04E-01,2.49E+00,4.56E-01,0.382548911,4.61E-01,1.93E-02,2.27E-02,1.16E-01,-1.01E-02,-3.06E-02,-4.53E-02
3.14E+00,8.19E-02,5.85E-01,2.06E+00,4.68E-01,0.327164762,3.18E-01,-2.39E-02,2.99E-02,1.38E-01,2.32E-01,8.26E-02,1.03E-01
3.90E+00,1.92E-01,1.66E-01,2.34E+00,4.32E-01,0.385661736,7.27E-01,4.63E-02,-9.22E-02,8.38E-02,1.24E-01,1.17E-01,3.86E-02
3.77E+00,5.01E-01,-2.60E-03,3.68E+00,7.25E-01,0.265544956,9.15E-01,6.84E-03,9.14E-04,6.59E-02,6.74E-02,5.39E-02,3.94E-02
3.14E+00,1.42E-01,1.85E-01,3.71E+00,4.75E-01,0.141869344,6.65E-01,1.27E-02,1.94E-02,1.73E-01,1.50E-01,8.91E-02,8.79E-02
3.40E+00,3.94E-01,2.10E-01,3.18E+00,6.76E-01,0.345250621,2.37E-01,4.34E-02,-1.86E-02,1.12E-01,1.30E-01,7.36E-02,2.68E-02
4.00E+00,-3.20E-01,4.35E-01,3.31E+00,7.44E-01,0.302158008,3.92E-01,2.66E-02,6.93E-03,1.68E-01,1.03E-01,-8.91E-03,-2.57E-02
4.08E+00,3.88E-01,-2.17E-01,2.65E+00,3.99E-01,0.239109303,4.51E-01,8.52E-02,-3.06E-02,3.84E-02,1.30E-01,5.81E-02,1.26E-01
3.86E+00,-1.88E-01,3.42E-01,2.81E+00,4.42E-01,0.363584766,6.91E-01,9.19E-03,-6.01E-02,4.74E-02,1.48E-01,8.01E-02,5.36E-02
3.62E+00,1.34E-01,-1.76E-01,3.41E+00,4.86E-01,0.394925416,8.15E-01,2.22E-03,-6.00E-02,1.26E-01,2.53E-01,3.51E-02,7.32E-02
4.13E+00,1.13E-01,3.69E-01,3.71E+00,3.40E-01,0.245271734,6.95E-01,-3.25E-02,1.28E-02,6.30E-02,1.85E-01,2.27E-02,2.91E-02
2.62E+00,3.80E-01,2.73E-01,3.39E+00,3.85E-01,0.412618068,3.36E-01,-4.18E-02,-3.07E-02,5.38E-02,1.62E-01,7.07E-02,-4.63E-02
3.71E+00,1.30E-01,1.40E-01,4.06E+00,8.25E-01,0.353878678,5.75E-01,2.00E-02,-1.22E-01,1.82E-01,6.92E-03,6.88E-02,2.41E-02
3.44E+00,1.81E-01,3.35E-02,3.45E+00,2.94E-01,0.26762337,5.61E-01,-2.17E-02,-1.14E-01,4.46E-02,2.35E-01,3.71E-02,1.17E-02
3.94E+00,3.57E-01,2.34E-01,2.82E+00,3.20E-01,0.312766033,5.14E-01,3.62E-02,3.60E-02,1.01E-01,1.26E-01,5.94E-02,1.34E-01
3.98E+00,-2.00E-01,2.51E-01,3.14E+00,4.30E-01,0.311907097,3.84E-01,3.90E-02,-7.82E-03,7.73E-02,1.94E-01,1.07E-01,4.87E-02
4.09E+00,1.13E-01,2.66E-01,2.98E+00,4.91E-01,0.312838679,-1.03E-02,-1.40E-02,-6.28E-02,1.52E-01,1.91E-01,1.25E-01,9.52E-02
3.69E+00,3.89E-01,5.46E-02,3.20E+00,7.39E-01,0.211905925,5.01E-01,3.93E-02,-4.06E-02,8.97E-02,4.80E-02,7.59E-02,-9.76E-03
3.53E+00,3.82E-01,3.35E-02,4.03E+00,6.16E-01,0.396630056,6.30E-01,3.84E-02,-3.92E-02,1.06E-01,1.44E-01,6.08E-02,1.61E-01
3.62E+00,2.62E-01,3.47E-01,3.12E+00,9.59E-01,0.302573005,5.52E-01,5.58E-02,6.47E-03,1.20E-01,3.42E-02,9.47E-02,-2.21E-02
3.60E+00,2.81E-01,1.08E-01,2.87E+00,5.56E-01,0.370434751,2.57E-01,6.46E-02,2.50E-02,1.82E-01,1.78E-01,7.33E-02,2.08E-02
4.09E+00,6.15E-01,2.58E-01,2.14E+00,7.18E-01,0.37597016,4.77E-01,9.10E-03,-6.17E-03,8.09E-02,1.17E-01,1.01E-01,1.28E-01
2.87E+00,5.13E-01,-8.53E-02,3.46E+00,7.98E-01,0.320387381,1.72E-01,4.60E-02,-1.07E-01,-2.62E-03,2.00E-01,5.52E-02,8.06E-02
2.92E+00,4.42E-01,3.26E-02,3.33E+00,9.37E-02,0.38679662,3.84E-01,3.48E-02,-9.62E-02,6.70E-02,1.58E-01,5.69E-02,3.16E-02
3.46E+00,4.22E-01,5.48E-01,2.17E+00,6.66E-01,0.181841606,5.34E-01,5.51E-02,-1.14E-01,1.11E-01,1.88E-01,3.25E-02,-2.26E-02
4.04E+00,5.58E-02,5.68E-03,3.30E+00,1.13E-01,0.314843786,4.87E-01,2.60E-02,-6.54E-02,9.98E-02,1.60E-01,-3.01E-02,4.85E-02
3.53E+00,6.77E-01,3.18E-01,3.29E+00,4.58E-01,0.334234256,1.37E-01,6.55E-02,5.33E-02,-1.96E-02,1.23E-01,-2.43E-02,-5.00E-02
3.60E+00,7.44E-01,2.68E-01,3.79E+00,2.46E-01,0.388619139,2.24E-01,-9.30E-02,5.16E-02,-5.18E-02,9.34E-02,7.14E-02,-1.12E-01
3.68E+00,9.49E-01,3.19E-01,2.61E+00,5.84E-01,0.303503387,2.56E-02,5.04E-03,1.28E-01,-5.76E-02,-6.52E-03,-7.22E-02,-5.22E-02
3.36E+00,7.24E-01,4.28E-01,2.54E+00,2.90E-01,0.307838792,1.04E-01,-4.82E-02,6.41E-02,1.65E-02,1.05E-01,-1.16E-02,-1.09E-01
3.38E+00,9.79E-01,4.66E-01,3.22E+00,1.20E-01,0.298131091,2.66E-01,-5.25E-02,1.87E-03,-7.64E-02,1.72E-01,-1.64E-01,-1.71E-01
4.07E+00,7.15E-01,4.37E-01,1.74E+00,3.48E-01,0.296183746,3.26E-01,-5.99E-02,-1.20E-02,-7.15E-02,1.13E-01,3.56E-02,-1.10E-01
3.77E+00,6.91E-01,9.01E-01,2.62E+00,3.73E-01,0.365953517,-1.47E-01,-5.03E-02,9.57E-02,3.91E-04,1.04E-01,2.83E-02,-1.41E-01
3.19E+00,9.15E-01,2.83E-01,2.25E+00,5.71E-01,0.335052217,1.67E-01,2.24E-02,6.22E-02,-8.35E-03,4.38E-02,1.26E-02,-1.36E-01
3.56E+00,9.54E-01,5.67E-01,2.85E+00,7.43E-01,0.380327727,3.20E-01,4.38E-02,6.08E-02,-6.24E-02,6.94E-02,-3.26E-02,-7.53E-02
2.97E+00,9.34E-01,2.20E-01,2.63E+00,1.32E-01,0.307734102,3.06E-01,-4.68E-02,1.04E-02,-3.22E-02,4.40E-02,5.53E-02,-1.44E-01
2.52E+00,8.82E-01,1.61E-01,3.05E+00,4.17E-01,0.221318246,-3.81E-02,2.91E-02,2.95E-02,7.92E-02,6.25E-02,-1.54E-02,-1.49E-01
3.96E+00,7.40E-01,4.07E-01,2.26E+00,6.23E-01,0.394264944,8.16E-02,4.35E-02,5.52E-02,-1.54E-02,1.48E-01,-1.01E-01,-1.61E-01
3.98E+00,9.89E-01,4.21E-01,3.34E+00,3.21E-01,0.405798266,2.30E-01,-3.37E-02,5.17E-02,-1.78E-03,2.04E-02,-9.76E-02,-1.36E-01
2.94E+00,4.50E-01,1.70E-01,3.09E+00,6.34E-01,0.274469923,3.04E-01,-3.25E-02,7.24E-02,-7.96E-02,1.28E-01,-4.72E-02,-1.26E-01
3.77E+00,7.84E-01,5.28E-01,2.91E+00,5.37E-01,0.334531125,1.31E-01,-8.48E-04,2.43E-02,5.80E-02,7.89E-02,-5.24E-02,-1.45E-01
3.10E+00,5.40E-01,2.71E-01,2.21E+00,4.22E-01,0.195468806,3.42E-01,-7.54E-02,5.14E-02,4.67E-02,1.41E-02,-1.23E-02,-1.05E-01
2.56E+00,6.72E-01,4.17E-01,2.61E+00,3.98E-01,0.371697726,2.85E-01,-5.71E-02,4.34E-02,7.59E-02,7.18E-03,2.38E-02,-1.62E-01
3.24E+00,7.65E-01,4.97E-01,2.76E+00,5.02E-01,0.332273184,9.69E-02,-6.12E-03,1.12E-01,-6.62E-02,7.49E-02,-4.54E-02,-1.24E-01
3.50E+00,8.40E-01,-9.20E-04,1.72E+00,3.81E-01,0.320393335,4.59E-01,4.92E-02,8.23E-02,-4.17E-03,1.21E-01,-8.80E-03,-1.63E-01
3.23E+00,9.74E-01,3.73E-01,3.08E+00,4.56E-01,0.266942101,3.51E-01,-1.53E-02,2.30E-02,-1.06E-01,1.37E-01,-2.83E-02,-1.53E-01
4.02E+00,9.04E-01,4.89E-01,2.58E+00,8.34E-01,0.324438032,4.50E-01,-8.84E-03,1.01E-01,-9.97E-03,4.53E-02,3.53E-03,-2.91E-02
3.21E+00,7.79E-01,6.14E-01,3.32E+00,3.34E-01,0.285395201,4.25E-01,-5.81E-02,1.07E-01,-7.02E-02,5.19E-02,-6.02E-02,-1.38E-01
3.42E+00,8.62E-01,1.01E-01,2.23E+00,3.06E-01,0.332211908,2.33E-01,-1.16E-02,1.30E-01,2.00E-02,1.26E-01,-1.98E-02,-1.03E-01
3.03E+00,9.62E-01,2.20E-01,2.83E+00,2.52E-01,0.410121101,1.86E-01,4.60E-02,4.54E-02,2.57E-02,5.34E-02,4.82E-02,-1.47E-01
2.77E+00,9.74E-01,3.00E-01,2.92E+00,5.14E-01,0.367736881,1.81E-02,-4.82E-03,3.25E-02,-2.59E-02,1.05E-01,-6.30E-03,-8.82E-02
3.78E+00,6.53E-01,1.62E-01,2.74E+00,4.94E-01,0.406446044,3.48E-01,9.52E-02,-9.01E-02,6.02E-02,6.34E-02,-4.25E-04,2.07E-02
3.75E+00,3.57E-01,1.92E-01,2.72E+00,5.81E-01,0.314870868,2.79E-01,5.24E-02,-1.03E-01,1.13E-01,5.44E-02,-1.57E-01,3.06E-02
4.19E+00,8.94E-01,4.36E-01,2.50E+00,9.08E-01,0.355190235,5.42E-01,3.42E-02,-1.08E-01,1.11E-01,3.56E-02,7.12E-03,1.82E-02
4.27E+00,3.08E-01,6.47E-01,3.13E+00,6.82E-01,0.209809567,2.36E-01,-3.09E-02,-2.29E-02,1.75E-02,-2.11E-02,-6.63E-02,2.29E-02
4.12E+00,2.47E-01,1.81E-01,1.85E+00,8.13E-01,0.294566802,3.36E-01,2.07E-02,-1.19E-01,6.24E-02,5.54E-02,-4.36E-02,-1.38E-02
3.30E+00,2.77E-01,2.46E-01,2.45E+00,8.71E-01,0.302644741,4.48E-01,4.67E-02,-5.73E-02,-2.45E-02,-1.50E-02,-7.98E-02,-1.26E-01
3.89E+00,6.69E-01,2.67E-01,3.11E+00,4.37E-01,0.290628449,-1.56E-04,-1.52E-02,-1.10E-01,1.08E-02,8.52E-02,-5.82E-02,2.32E-02
4.04E+00,5.86E-01,2.79E-01,2.55E+00,6.75E-01,0.168679267,4.34E-01,7.72E-02,1.06E-03,7.73E-02,1.01E-01,-5.36E-02,4.15E-02
3.60E+00,5.30E-01,2.66E-01,3.30E+00,7.38E-01,0.306047861,4.58E-01,9.22E-02,-3.42E-02,-4.43E-03,-1.20E-02,-9.61E-02,6.10E-02
3.28E+00,5.02E-01,1.69E-01,3.15E+00,5.52E-01,0.285633896,1.99E-01,9.88E-02,-3.73E-02,6.15E-02,-1.39E-03,-8.18E-02,9.03E-04
3.58E+00,6.37E-01,4.00E-02,2.44E+00,7.10E-01,0.327256634,-2.91E-02,6.25E-02,-6.28E-02,4.88E-02,1.84E-02,-5.89E-02,-1.02E-01
3.17E+00,2.62E-01,4.73E-02,3.60E+00,5.83E-01,0.331136068,1.65E-01,8.22E-02,-1.32E-01,7.33E-02,5.53E-02,-6.09E-02,-9.46E-02
3.81E+00,3.11E-01,1.97E-01,3.29E+00,5.41E-01,0.386600967,2.24E-01,2.49E-02,-9.71E-02,2.51E-02,-2.86E-02,-1.33E-01,-4.61E-02
4.41E+00,5.63E-01,1.84E-01,2.75E+00,3.05E-01,0.359344169,3.15E-01,9.57E-02,-6.86E-02,1.71E-01,5.53E-02,-5.30E-02,-6.95E-02
3.41E+00,6.35E-01,1.72E-01,2.64E+00,8.82E-01,0.244147188,4.25E-01,7.05E-02,-4.96E-02,3.52E-02,2.37E-02,-6.36E-02,-5.04E-03
3.90E+00,2.72E-01,2.45E-01,2.53E+00,3.49E-01,0.383977935,4.42E-01,2.24E-02,-7.51E-02,1.73E-02,1.12E-01,-3.44E-02,-6.57E-02
3.78E+00,2.33E-01,1.84E-01,3.59E+00,3.25E-01,0.395096053,3.07E-01,9.19E-02,-7.02E-02,7.09E-02,3.86E-02,-5.93E-02,9.53E-04
4.36E+00,3.60E-01,-8.17E-02,2.82E+00,4.77E-01,0.238657798,2.62E-01,8.85E-02,-1.09E-01,-1.96E-02,4.97E-02,-3.85E-02,5.36E-02
4.38E+00,6.30E-01,3.48E-01,2.66E+00,7.94E-01,0.309669581,3.70E-02,8.08E-02,-3.01E-02,4.99E-02,2.30E-02,-8.56E-04,-2.61E-02
3.72E+00,8.79E-01,9.98E-02,2.38E+00,8.72E-01,0.261455647,4.24E-01,3.34E-02,-8.96E-02,2.16E-03,1.25E-02,-1.96E-02,6.92E-02
3.72E+00,2.86E-01,-1.21E-01,3.70E+00,5.09E-01,0.356959211,3.59E-01,6.29E-02,-1.07E-01,1.28E-01,-1.74E-02,-3.90E-02,-1.56E-02
